SOG_ID	FungiDB-68_AfumigatusA1163	FungiDB-68_AfumigatusAf293	FungiDB-68_AnovofumigatusIBT16806
SOG000391.OG0000359	AFUB_017220	Afu2g00140	P174DRAFT_361361
SOG000392.OG0000360	AFUB_031170	Afu2g15520	P174DRAFT_383126
SOG000393.OG0000361	AFUB_046800	Afu3g01600	P174DRAFT_414317
SOG000394.OG0000362	AFUB_000250	Afu6g14520	
SOG000395.OG0000363	AFUB_079090	Afu5g14980	
SOG000396.OG0000365	AFUB_003780	Afu1g03370	P174DRAFT_396312
SOG000397.OG0000366	AFUB_098880	Afu4g04140	P174DRAFT_443189
SOG000398.OG0000367	AFUB_009370	Afu1g09930	P174DRAFT_389579
SOG000399.OG0000368	AFUB_039950	Afu3g09190	P174DRAFT_393564
SOG000400.OG0000369	AFUB_018840	Afu2g01770	
SOG000401.OG0000370	AFUB_011930	Afu1g12460	P174DRAFT_420682
SOG000402.OG0000371	AFUB_071660	Afu4g14400	
SOG000403.OG0000372	AFUB_054280	Afu5g06720	P174DRAFT_417870
SOG000404.OG0000373	AFUB_084210	Afu8g02390	P174DRAFT_377106
SOG000405.OG0000374	AFUB_017860	Afu2g00780	P174DRAFT_381164
SOG000406.OG0000375	AFUB_071030		P174DRAFT_474171
SOG000407.OG0000376	AFUB_078850	Afu8g06210	
SOG000408.OG0000377	AFUB_033250	Afu2g17560	P174DRAFT_438094
SOG000409.OG0000378	AFUB_018500	Afu2g01410	P174DRAFT_436431
SOG000410.OG0000380	AFUB_101090	Afu4g00540	
SOG000411.OG0000381	AFUB_086810	Afu7g00250	
SOG000412.OG0000382	AFUB_010120	Afu1g10700	P174DRAFT_441581
SOG000413.OG0000383	AFUB_047130	Afu3g01250	P174DRAFT_435432
SOG000414.OG0000384	AFUB_030910	Afu2g15240	P174DRAFT_447864
SOG000415.OG0000385	AFUB_075690	Afu6g09640	P174DRAFT_458936
SOG000416.OG0000386	AFUB_085030	Afu8g01580	P174DRAFT_515296
SOG000417.OG0000387	AFUB_050820	Afu5g02290	P174DRAFT_364434
SOG000418.OG0000388	AFUB_015680	Afu1g16340	P174DRAFT_388524
SOG000419.OG0000389	AFUB_036060	Afu3g13140	P174DRAFT_473196
SOG000420.OG0000390	AFUB_062380	Afu5g14710	P174DRAFT_439517
SOG000421.OG0000391	AFUB_057280	Afu5g09730	P174DRAFT_448908
SOG000422.OG0000392	AFUB_055050	Afu5g07500	P174DRAFT_457717
SOG000423.OG0000393	AFUB_057970	Afu5g10380	P174DRAFT_418292
SOG000424.OG0000394	AFUB_077620	Afu6g11600	P174DRAFT_403727
SOG000425.OG0000395	AFUB_088910	Afu7g02340	P174DRAFT_445216
SOG000426.OG0000396	AFUB_005640	Afu1g05290	P174DRAFT_194327
SOG000427.OG0000397	AFUB_010300	Afu1g10880	P174DRAFT_420834
SOG000428.OG0000398	AFUB_084640	Afu8g01970	P174DRAFT_395601
SOG000429.OG0000399	AFUB_033590	Afu2g17900	P174DRAFT_361315
SOG000430.OG0000400	AFUB_048930	Afu5g00480	
SOG000431.OG0000401	AFUB_049630	Afu5g01160	P174DRAFT_383646
SOG000432.OG0000402	AFUB_067850	Afu4g10770	P174DRAFT_408458
SOG000433.OG0000403	AFUB_037900	Afu3g11280	P174DRAFT_374377
SOG000434.OG0000404	AFUB_084750	Afu8g01850	P174DRAFT_445120
SOG000435.OG0000405	AFUB_047410	Afu3g00980	P174DRAFT_396894
SOG000436.OG0000406	AFUB_078060	Afu6g12070	
SOG000437.OG0000407	AFUB_048130	Afu3g00320	P174DRAFT_464328
SOG000438.OG0000408	AFUB_050070	Afu5g01530	P174DRAFT_364765
SOG000439.OG0000409	AFUB_101730	Afu4g01230	P174DRAFT_464772
SOG000440.OG0000410	AFUB_071810	Afu4g14570	P174DRAFT_512948
SOG000441.OG0000411	AFUB_079680	Afu1g01120	P174DRAFT_464265
SOG000442.OG0000412	AFUB_083960	Afu8g02630	P174DRAFT_463685
SOG000443.OG0000413	AFUB_085810	Afu8g00760	P174DRAFT_463490
SOG000444.OG0000414	AFUB_071210	Afu4g14060	
SOG000445.OG0000415	AFUB_079320	Afu1g01460	P174DRAFT_425009
SOG000446.OG0000416	AFUB_004500	Afu1g04150	P174DRAFT_378254
SOG000447.OG0000417	AFUB_081700	Afu8g05840	P174DRAFT_463239
SOG000448.OG0000418	AFUB_000160	Afu6g14610	P174DRAFT_458470
SOG000449.OG0000419	AFUB_023890	Afu2g07870	P174DRAFT_23377
SOG000450.OG0000420	AFUB_000950	Afu6g13780	P174DRAFT_458542
SOG000451.OG0000421	AFUB_066210	Afu4g09110	P174DRAFT_452146
SOG000452.OG0000422	AFUB_020150	Afu2g03090	P174DRAFT_455971
SOG000453.OG0000423	AFUB_003120	Afu1g02730	
SOG000454.OG0000424	AFUB_029830	Afu2g14210	P174DRAFT_437676
SOG000455.OG0000425	AFUB_006270	Afu1g05880	P174DRAFT_431590
SOG000456.OG0000426	AFUB_007090	Afu1g06700	P174DRAFT_188260
SOG000457.OG0000427	AFUB_059620	Afu5g12035	P174DRAFT_111158
SOG000458.OG0000428	AFUB_097250	Afu6g00270	P174DRAFT_388230
SOG000459.OG0000429	AFUB_096340	Afu6g02000	P174DRAFT_459608
SOG000460.OG0000430	AFUB_045340	Afu3g02910	
SOG000461.OG0000431	AFUB_029490	Afu2g13860	P174DRAFT_437643
SOG000462.OG0000432	AFUB_013890	Afu1g14340	P174DRAFT_388845
SOG000463.OG0000433	AFUB_015200	Afu1g15670	
SOG000464.OG0000434	AFUB_015520	Afu1g15980	
SOG000465.OG0000435	AFUB_067270	Afu4g10150	P174DRAFT_391276
SOG000466.OG0000436	AFUB_016080	Afu1g16700	P174DRAFT_450629
SOG000467.OG0000437	AFUB_016710	Afu1g17340	P174DRAFT_440859
SOG000468.OG0000438	AFUB_016750	Afu1g17380	P174DRAFT_405623
SOG000469.OG0000439	AFUB_087180	Afu7g00590	P174DRAFT_418721
SOG000470.OG0000440	AFUB_017460	Afu2g00410	
SOG000471.OG0000441	AFUB_017540	Afu2g00480	
SOG000472.OG0000442	AFUB_020570	Afu2g03500	P174DRAFT_499964
SOG000473.OG0000443	AFUB_020650	Afu2g03560	P174DRAFT_499968
SOG000474.OG0000444	AFUB_079700	Afu1g01100	
SOG000475.OG0000445	AFUB_022610	Afu2g05590	P174DRAFT_436901
SOG000476.OG0000446	AFUB_082780	Afu8g04730	P174DRAFT_453870
SOG000477.OG0000447	AFUB_051220	Afu5g02690	P174DRAFT_364979
SOG000478.OG0000448	AFUB_090350	Afu7g04800	P174DRAFT_462935
SOG000479.OG0000449	AFUB_081420	Afu8g06070	P174DRAFT_463260
SOG000480.OG0000450	AFUB_056130	Afu5g08590	P174DRAFT_438913
SOG000481.OG0000451	AFUB_031130	Afu2g15480	P174DRAFT_447879
SOG000482.OG0000452	AFUB_032290	Afu2g16610	P174DRAFT_400547
SOG000483.OG0000453	AFUB_033430	Afu2g17730	P174DRAFT_400780
SOG000484.OG0000454	AFUB_033530	Afu2g17850	P174DRAFT_400798
SOG000485.OG0000455	AFUB_049700	Afu5g01230	P174DRAFT_457185
SOG000486.OG0000456	AFUB_086310	Afu8g00230	
SOG000487.OG0000457	AFUB_096700	Afu6g00770	P174DRAFT_440771
SOG000488.OG0000458	AFUB_066940	Afu4g09830	P174DRAFT_452083
SOG000489.OG0000459	AFUB_035050	Afu3g14170	P174DRAFT_446269
SOG000490.OG0000460	AFUB_081740	Afu8g05805	P174DRAFT_375656
SOG000491.OG0000461	AFUB_091810	Afu7g06260	P174DRAFT_444368
SOG000492.OG0000462	AFUB_036080	Afu3g13120	P174DRAFT_446411
SOG000493.OG0000463	AFUB_075730	Afu6g09680	P174DRAFT_368520
SOG000494.OG0000464	AFUB_036790	Afu3g12370	P174DRAFT_433641
SOG000495.OG0000465	AFUB_068490	Afu4g11467	P174DRAFT_504753
SOG000496.OG0000466	AFUB_040600	Afu3g08490	P174DRAFT_433303
SOG000497.OG0000467	AFUB_043980	Afu3g03980	P174DRAFT_410072
SOG000498.OG0000468	AFUB_044770	Afu3g03470	
SOG000499.OG0000469	AFUB_059160	Afu5g11590	P174DRAFT_110485
SOG000500.OG0000470	AFUB_068500	Afu4g11480	P174DRAFT_372956
SOG000501.OG0000471	AFUB_049840	Afu5g01330	P174DRAFT_400973
SOG000502.OG0000472	AFUB_050010	Afu5g01470	P174DRAFT_457216
SOG000503.OG0000473	AFUB_050120	Afu5g01580	
SOG000504.OG0000474	AFUB_087590	Afu7g01010	P174DRAFT_434816
SOG000505.OG0000475	AFUB_100040	Afu4g03090	P174DRAFT_443307
SOG000506.OG0000476	AFUB_057130	Afu5g09580	P174DRAFT_402332
SOG000507.OG0000477	AFUB_093840	Afu6g04450	P174DRAFT_368854
SOG000508.OG0000478	AFUB_087280	Afu7g00700	P174DRAFT_445372
SOG000509.OG0000479	AFUB_063960	Afu4g06890	P174DRAFT_513545
SOG000510.OG0000480	AFUB_068790	Afu4g11780	P174DRAFT_204379
SOG000511.OG0000481	AFUB_070680	Afu4g13750	P174DRAFT_198665
SOG000512.OG0000482	AFUB_071540	Afu5g00100	
SOG000513.OG0000483		Afu7g00300	P174DRAFT_424673
SOG000514.OG0000483	AFUB_086820	Afu7g00260	
SOG000515.OG0000484	AFUB_083450	Afu8g04110	P174DRAFT_375793
SOG000516.OG0000485	AFUB_092500	Afu7g06950	P174DRAFT_424009
SOG000517.OG0000486	AFUB_088530	Afu7g01960	P174DRAFT_434713
SOG000518.OG0000487	AFUB_041480	Afu3g07625	P174DRAFT_443770
SOG000519.OG0000489	AFUB_075320		P174DRAFT_365998
SOG000520.OG0000491	AFUB_046460	Afu3g01950	P174DRAFT_445930
SOG000521.OG0000492	AFUB_049680	Afu5g01210	P174DRAFT_509623
SOG000522.OG0000493	AFUB_081330	Afu8g06440	P174DRAFT_412390
SOG000523.OG0000494	AFUB_081860	Afu8g05690	P174DRAFT_463229
SOG000524.OG0000495	AFUB_085340	Afu8g01270	P174DRAFT_445084
SOG000525.OG0000496	AFUB_007550	Afu1g07195	P174DRAFT_451423
SOG000526.OG0000497	AFUB_076290	Afu6g10230	P174DRAFT_130924
SOG000527.OG0000498	AFUB_064090	Afu4g07010	P174DRAFT_442960
SOG000528.OG0000499	AFUB_000310	Afu6g14460	P174DRAFT_439567
SOG000529.OG0000500	AFUB_054240	Afu5g06680	P174DRAFT_438685
SOG000530.OG0000501	AFUB_000300	Afu6g14470	P174DRAFT_449413
SOG000531.OG0000502	AFUB_000420	Afu6g14330	P174DRAFT_439577
SOG000532.OG0000503	AFUB_000630	Afu6g14120	P174DRAFT_418886
SOG000533.OG0000504	AFUB_000690	Afu6g14060	P174DRAFT_502385
SOG000534.OG0000505	AFUB_001120	Afu6g13630	P174DRAFT_502416
SOG000535.OG0000506	AFUB_001600	Afu6g13160	P174DRAFT_403425
SOG000536.OG0000509	AFUB_002830	Afu1g02440	P174DRAFT_424909
SOG000537.OG0000510	AFUB_003570	Afu1g03160	
SOG000538.OG0000511	AFUB_003770	Afu1g03360	
SOG000539.OG0000512	AFUB_004010	Afu1g03600	P174DRAFT_424775
SOG000540.OG0000513	AFUB_004210	Afu1g03800	P174DRAFT_378534
SOG000541.OG0000514	AFUB_004820	Afu1g04470	P174DRAFT_424699
SOG000542.OG0000515	AFUB_004880	Afu1g04540	P174DRAFT_396120
SOG000543.OG0000516	AFUB_004990	Afu1g04640	P174DRAFT_445408
SOG000544.OG0000517	AFUB_005000	Afu1g04660	P174DRAFT_507204
SOG000545.OG0000518	AFUB_005010	Afu1g04670	P174DRAFT_421335
SOG000546.OG0000519	AFUB_005410	Afu1g05050	P174DRAFT_194889
SOG000547.OG0000520	AFUB_005940	Afu1g05595	P174DRAFT_407597
SOG000548.OG0000521	AFUB_006050	Afu1g05680	P174DRAFT_370102
SOG000549.OG0000522	AFUB_006240	Afu1g05850	P174DRAFT_442001
SOG000550.OG0000523	AFUB_006260	Afu1g05870	P174DRAFT_431591
SOG000551.OG0000524	AFUB_006460	Afu1g06080	P174DRAFT_441977
SOG000552.OG0000525	AFUB_006560	Afu1g06180	P174DRAFT_460712
SOG000553.OG0000526	AFUB_007390	Afu1g07020	P174DRAFT_421109
SOG000554.OG0000527	AFUB_007400	Afu1g07030	P174DRAFT_407305
SOG000555.OG0000528	AFUB_007420	Afu1g07050	P174DRAFT_441875
SOG000556.OG0000529	AFUB_007600	Afu1g07240	
SOG000557.OG0000530	AFUB_008110	Afu1g08767	P174DRAFT_184787
SOG000558.OG0000531	AFUB_008160	Afu1g08800	P174DRAFT_431410
SOG000559.OG0000532	AFUB_008410	Afu1g08990	P174DRAFT_460542
SOG000560.OG0000533	AFUB_009290	Afu1g09840	P174DRAFT_420931
SOG000561.OG0000534	AFUB_009350	Afu1g09910	P174DRAFT_504120
SOG000562.OG0000535	AFUB_009440	Afu1g10020	P174DRAFT_460444
SOG000563.OG0000536	AFUB_009680	Afu1g10270	P174DRAFT_441632
SOG000564.OG0000537	AFUB_010050	Afu1g10630	P174DRAFT_441588
SOG000565.OG0000538	AFUB_010460	Afu1g11040	
SOG000566.OG0000539	AFUB_010580	Afu1g11150	P174DRAFT_441534
SOG000567.OG0000540	AFUB_010700	Afu1g11270	P174DRAFT_445757
SOG000568.OG0000541	AFUB_011150	Afu1g11715	P174DRAFT_441488
SOG000569.OG0000542	AFUB_011490	Afu1g12030	P174DRAFT_370520
SOG000570.OG0000543	AFUB_012270	Afu1g12800	P174DRAFT_441369
SOG000571.OG0000544	AFUB_012720	Afu1g13230	P174DRAFT_441313
SOG000572.OG0000545	AFUB_012890	Afu1g13400	P174DRAFT_371092
SOG000573.OG0000546	AFUB_013090	Afu1g13600	P174DRAFT_485192
SOG000574.OG0000547	AFUB_013350	Afu1g13860	P174DRAFT_369391
SOG000575.OG0000548	AFUB_013620	Afu1g14080	P174DRAFT_165111
SOG000576.OG0000549	AFUB_013920	Afu1g14380	P174DRAFT_371037
SOG000577.OG0000550	AFUB_014490	Afu1g14945	P174DRAFT_162386
SOG000578.OG0000551	AFUB_014720	Afu1g15170	P174DRAFT_441067
SOG000579.OG0000552	AFUB_014900	Afu1g15360	P174DRAFT_441043
SOG000580.OG0000553	AFUB_015010	Afu1g15460	P174DRAFT_459925
SOG000581.OG0000554	AFUB_015090	Afu1g15550	P174DRAFT_430758
SOG000582.OG0000555	AFUB_015320	Afu1g15790	P174DRAFT_371199
SOG000583.OG0000556	AFUB_015580	Afu1g16240	P174DRAFT_159437
SOG000584.OG0000557	AFUB_015990	Afu1g16620	P174DRAFT_459820
SOG000585.OG0000558	AFUB_016440	Afu1g17050	P174DRAFT_511908
SOG000586.OG0000559	AFUB_016540	Afu1g17150	P174DRAFT_370931
SOG000587.OG0000560	AFUB_016670	Afu1g17280	P174DRAFT_420186
SOG000588.OG0000561	AFUB_016680	Afu1g17290	P174DRAFT_459751
SOG000589.OG0000562	AFUB_016720	Afu1g17350	P174DRAFT_440855
SOG000590.OG0000563	AFUB_016730	Afu1g17360	P174DRAFT_459743
SOG000591.OG0000564	AFUB_016990	Afu1g17610	P174DRAFT_511862
SOG000592.OG0000565	AFUB_017210	Afu2g00130	P174DRAFT_426236
SOG000593.OG0000566	AFUB_017240	Afu2g00160	P174DRAFT_415667
SOG000594.OG0000567	AFUB_017280	Afu2g00200	P174DRAFT_381064
SOG000595.OG0000568	AFUB_017310	Afu2g00230	P174DRAFT_436336
SOG000596.OG0000569	AFUB_017500	Afu2g00440	P174DRAFT_446635
SOG000597.OG0000570	AFUB_018010	Afu2g00930	P174DRAFT_381181
SOG000598.OG0000571	AFUB_018460	Afu2g01380	P174DRAFT_436427
SOG000599.OG0000572	AFUB_018470	Afu2g01390	P174DRAFT_446715
SOG000600.OG0000573	AFUB_018830	Afu2g01760	P174DRAFT_446751
SOG000601.OG0000574	AFUB_019690	Afu2g02590	P174DRAFT_508491
SOG000602.OG0000575	AFUB_020040	Afu2g02980	P174DRAFT_363079
SOG000603.OG0000576	AFUB_020520	Afu2g03450	P174DRAFT_456009
SOG000604.OG0000577	AFUB_020530	Afu2g03460	P174DRAFT_436656
SOG000605.OG0000578	AFUB_020670	Afu2g03590	P174DRAFT_436672
SOG000606.OG0000579	AFUB_021060	Afu2g03990	P174DRAFT_456060
SOG000607.OG0000580	AFUB_021300	Afu2g04230	P174DRAFT_436759
SOG000608.OG0000581	AFUB_021490	Afu2g04460	P174DRAFT_436780
SOG000609.OG0000582	AFUB_021740	Afu2g04710	P174DRAFT_361183
SOG000610.OG0000583	AFUB_022090	Afu2g05060	P174DRAFT_466891
SOG000611.OG0000584	AFUB_022250	Afu2g05220	P174DRAFT_456167
SOG000612.OG0000585	AFUB_022320	Afu2g05290	P174DRAFT_436872
SOG000613.OG0000586	AFUB_022860	Afu2g05830	P174DRAFT_426799
SOG000614.OG0000587	AFUB_023000	Afu2g05960	P174DRAFT_447143
SOG000615.OG0000588	AFUB_023020	Afu2g05980	P174DRAFT_399401
SOG000616.OG0000589	AFUB_023240	Afu2g06160	
SOG000617.OG0000590	AFUB_023790	Afu2g07750	P174DRAFT_456303
SOG000618.OG0000591	AFUB_024050	Afu2g08040	P174DRAFT_456320
SOG000619.OG0000592	AFUB_024310	Afu2g08360	P174DRAFT_399623
SOG000620.OG0000593	AFUB_024580	Afu2g08660	P174DRAFT_467674
SOG000621.OG0000594	AFUB_024660	Afu2g08750	P174DRAFT_362578
SOG000622.OG0000595	AFUB_024930	Afu2g09040	P174DRAFT_26428
SOG000623.OG0000596	AFUB_025230	Afu2g09360	P174DRAFT_362341
SOG000624.OG0000597	AFUB_025750	Afu2g09910	P174DRAFT_437233
SOG000625.OG0000598	AFUB_026030	Afu2g10230	P174DRAFT_30735
SOG000626.OG0000599	AFUB_026090	Afu2g10280	P174DRAFT_437268
SOG000627.OG0000600	AFUB_026929	Afu2g11162	P174DRAFT_33388
SOG000628.OG0000601	AFUB_027100	Afu2g11340	P174DRAFT_416646
SOG000629.OG0000602	AFUB_027440	Afu2g11680	P174DRAFT_509093
SOG000630.OG0000603	AFUB_027950	Afu2g12280	P174DRAFT_437466
SOG000631.OG0000604	AFUB_027970	Afu2g12310	P174DRAFT_36186
SOG000632.OG0000605	AFUB_028190	Afu2g12530	P174DRAFT_456621
SOG000633.OG0000606	AFUB_028220	Afu2g12560	P174DRAFT_447609
SOG000634.OG0000607	AFUB_028240	Afu2g12580	P174DRAFT_437505
SOG000635.OG0000608	AFUB_028350	Afu2g12710	P174DRAFT_437519
SOG000636.OG0000609	AFUB_028460	Afu2g12830	
SOG000637.OG0000610	AFUB_028890	Afu2g13260	P174DRAFT_427355
SOG000638.OG0000611	AFUB_028939	Afu2g13295	P174DRAFT_416833
SOG000639.OG0000612	AFUB_029190	Afu2g13550	P174DRAFT_416861
SOG000640.OG0000613	AFUB_029230	Afu2g13590	P174DRAFT_437612
SOG000641.OG0000614	AFUB_029440	Afu2g13810	P174DRAFT_437639
SOG000642.OG0000615	AFUB_029690	Afu2g14070	P174DRAFT_447749
SOG000643.OG0000616	AFUB_029930	Afu2g14310	P174DRAFT_42656
SOG000644.OG0000617	AFUB_030080	Afu2g14460	P174DRAFT_456768
SOG000645.OG0000618	AFUB_030180	Afu2g14560	P174DRAFT_361025
SOG000646.OG0000619	AFUB_030570	Afu2g14920	P174DRAFT_363169
SOG000647.OG0000620	AFUB_030920	Afu2g15255	P174DRAFT_509339
SOG000648.OG0000621	AFUB_030960	Afu2g15290	P174DRAFT_456837
SOG000649.OG0000622	AFUB_030970	Afu2g15312	P174DRAFT_447869
SOG000650.OG0000623	AFUB_031050	Afu2g15390	P174DRAFT_437812
SOG000651.OG0000624	AFUB_031300	Afu2g15650	P174DRAFT_437842
SOG000652.OG0000625	AFUB_031560	Afu2g15900	P174DRAFT_437875
SOG000653.OG0000626	AFUB_031610	Afu2g15930	P174DRAFT_437879
SOG000654.OG0000627	AFUB_031820	Afu2g16140	P174DRAFT_400505
SOG000655.OG0000628	AFUB_032100	Afu2g16430	P174DRAFT_500961
SOG000656.OG0000629	AFUB_032180	Afu2g16500	P174DRAFT_417151
SOG000657.OG0000630	AFUB_032250	Afu2g16570	P174DRAFT_400542
SOG000658.OG0000631	AFUB_032340	Afu2g16660	P174DRAFT_383299
SOG000659.OG0000632	AFUB_032570	Afu2g16890	P174DRAFT_438026
SOG000660.OG0000633	AFUB_032810	Afu2g17160	
SOG000661.OG0000634	AFUB_032980	Afu2g17320	P174DRAFT_438072
SOG000662.OG0000635	AFUB_033110	Afu2g17440	P174DRAFT_509516
SOG000663.OG0000636	AFUB_033270	Afu2g17580	P174DRAFT_457049
SOG000664.OG0000637	AFUB_033320	Afu2g17630	P174DRAFT_438098
SOG000665.OG0000638	AFUB_033400	Afu2g17710	
SOG000666.OG0000639	AFUB_033410	Afu2g17720	
SOG000667.OG0000640	AFUB_033660	Afu2g17970	
SOG000668.OG0000641	AFUB_034020	Afu3g15200	
SOG000669.OG0000642	AFUB_034270	Afu3g14960	P174DRAFT_64299
SOG000670.OG0000643	AFUB_034340	Afu3g14900	
SOG000671.OG0000644	AFUB_034580	Afu3g14650	P174DRAFT_464905
SOG000672.OG0000645	AFUB_035120	Afu3g14110	P174DRAFT_446282
SOG000673.OG0000646	AFUB_035960	Afu3g13240	P174DRAFT_415243
SOG000674.OG0000647	AFUB_036300	Afu3g12890	P174DRAFT_436052
SOG000675.OG0000648	AFUB_036630	Afu3g12550	P174DRAFT_425860
SOG000676.OG0000649	AFUB_036740	Afu3g12430	P174DRAFT_508067
SOG000677.OG0000650	AFUB_036750	Afu3g12420	P174DRAFT_68051
SOG000678.OG0000651	AFUB_036780	Afu3g12380	P174DRAFT_444302,P174DRAFT_446330
SOG000679.OG0000652	AFUB_036800	Afu3g12360	P174DRAFT_394063
SOG000680.OG0000653	AFUB_037230	Afu3g11955	P174DRAFT_444256
SOG000681.OG0000654	AFUB_037610	Afu3g11560	P174DRAFT_453405
SOG000682.OG0000655	AFUB_037670	Afu3g11500	P174DRAFT_444208
SOG000683.OG0000656	AFUB_038030	Afu3g11110	P174DRAFT_514489
SOG000684.OG0000657	AFUB_038130	Afu3g11010	P174DRAFT_506086
SOG000685.OG0000658	AFUB_038450	Afu3g10710	P174DRAFT_493174
SOG000686.OG0000659	AFUB_038630	Afu3g10530	P174DRAFT_259090
SOG000687.OG0000660	AFUB_038840	Afu3g10310	P174DRAFT_453290
SOG000688.OG0000661	AFUB_039100	Afu3g10080	P174DRAFT_506007
SOG000689.OG0000662	AFUB_039430	Afu3g09740	P174DRAFT_444000
SOG000690.OG0000663	AFUB_039530	Afu3g09640	P174DRAFT_423124
SOG000691.OG0000664	AFUB_039920	Afu3g09220	P174DRAFT_443960
SOG000692.OG0000665	AFUB_040070	Afu3g09060	P174DRAFT_254901
SOG000693.OG0000666	AFUB_040550	Afu3g08550	P174DRAFT_505892
SOG000694.OG0000667	AFUB_041890	Afu3g07160	P174DRAFT_422893
SOG000695.OG0000668	AFUB_041910	Afu3g07140	P174DRAFT_462258
SOG000696.OG0000669	AFUB_042010	Afu3g07040	P174DRAFT_514157
SOG000697.OG0000670	AFUB_042190	Afu3g06860	P174DRAFT_443687
SOG000698.OG0000671	AFUB_042250	Afu3g06790	P174DRAFT_452978
SOG000699.OG0000672	AFUB_042430	Afu3g06620	P174DRAFT_375144
SOG000700.OG0000673	AFUB_042560	Afu3g06490	P174DRAFT_443644
SOG000701.OG0000675	AFUB_044590	Afu3g03630	
SOG000702.OG0000676	AFUB_044890	Afu3g03370	P174DRAFT_432908
SOG000703.OG0000677	AFUB_045030	Afu3g03220	P174DRAFT_374580
SOG000704.OG0000678	AFUB_045270	Afu3g02980	P174DRAFT_452710
SOG000705.OG0000679	AFUB_045420	Afu3g02820	P174DRAFT_461940
SOG000706.OG0000680	AFUB_099320	Afu4g03700	P174DRAFT_443235
SOG000707.OG0000681	AFUB_061540	Afu5g13800	P174DRAFT_439445
SOG000708.OG0000682	AFUB_101920	Afu4g01440	
SOG000709.OG0000683	AFUB_046210	Afu3g02160	P174DRAFT_58252
SOG000710.OG0000684	AFUB_046340	Afu3g02060	P174DRAFT_435517
SOG000711.OG0000685	AFUB_046390	Afu3g02010	P174DRAFT_507697
SOG000712.OG0000686	AFUB_046510	Afu3g01910	P174DRAFT_516062
SOG000713.OG0000687	AFUB_046520	Afu3g01900	P174DRAFT_445925
SOG000714.OG0000688	AFUB_046600	Afu3g01810	
SOG000715.OG0000689	AFUB_046750	Afu3g01640	P174DRAFT_516044
SOG000716.OG0000690	AFUB_047090	Afu3g01290	P174DRAFT_445880
SOG000717.OG0000691	AFUB_047610	Afu3g00800	P174DRAFT_378876
SOG000718.OG0000692	AFUB_047650	Afu3g00765	P174DRAFT_515949
SOG000719.OG0000693	AFUB_047880	Afu3g00560	P174DRAFT_378720
SOG000720.OG0000694	AFUB_047920	Afu3g00530	P174DRAFT_396802
SOG000721.OG0000695	AFUB_048040	Afu3g00420	P174DRAFT_435302
SOG000722.OG0000696	AFUB_048120	Afu3g00330	P174DRAFT_507535
SOG000723.OG0000697	AFUB_048170	Afu3g00280	P174DRAFT_445786
SOG000724.OG0000698	AFUB_084310	Afu8g02300	P174DRAFT_424380
SOG000725.OG0000699	AFUB_084330	Afu8g02280	P174DRAFT_395624
SOG000726.OG0000700	AFUB_048880	Afu5g00430	P174DRAFT_378272
SOG000727.OG0000701	AFUB_049120	Afu5g00650	
SOG000728.OG0000702	AFUB_049190	Afu5g00720	P174DRAFT_438149
SOG000729.OG0000703	AFUB_049270	Afu5g00810	P174DRAFT_383590
SOG000730.OG0000704	AFUB_049320	Afu5g00870	P174DRAFT_77007
SOG000731.OG0000705	AFUB_049545	Afu5g01065	P174DRAFT_383637
SOG000732.OG0000706	AFUB_049690	Afu5g01220	P174DRAFT_509624
SOG000733.OG0000707	AFUB_049720	Afu5g01242	P174DRAFT_438180
SOG000734.OG0000708	AFUB_049730	Afu5g01245	P174DRAFT_438182
SOG000735.OG0000709	AFUB_049760	Afu5g01260	P174DRAFT_427951
SOG000736.OG0000710	AFUB_049830		P174DRAFT_364740
SOG000737.OG0000710	AFUB_101680	Afu4g01170	
SOG000738.OG0000711	AFUB_050500	Afu5g01980	P174DRAFT_438248
SOG000739.OG0000712	AFUB_050520	Afu5g02000	P174DRAFT_509687
SOG000740.OG0000713	AFUB_050830	Afu5g02300	P174DRAFT_438292
SOG000741.OG0000714	AFUB_050910	Afu5g02380	P174DRAFT_363584
SOG000742.OG0000715	AFUB_051650	Afu5g03140	P174DRAFT_417627
SOG000743.OG0000716	AFUB_051700	Afu5g03195	P174DRAFT_457384
SOG000744.OG0000717	AFUB_052060	Afu5g03540	P174DRAFT_438434
SOG000745.OG0000718	AFUB_052770	Afu5g04250	P174DRAFT_438509
SOG000746.OG0000719	AFUB_053650	Afu5g06090	P174DRAFT_384343
SOG000747.OG0000720	AFUB_053800	Afu5g06270	P174DRAFT_509981
SOG000748.OG0000721	AFUB_053950	Afu5g06410	P174DRAFT_364562
SOG000749.OG0000722	AFUB_054050	Afu5g06500	P174DRAFT_438671
SOG000750.OG0000723	AFUB_054430	Afu5g06870	
SOG000751.OG0000724	AFUB_054520	Afu5g06960	P174DRAFT_438741
SOG000752.OG0000725	AFUB_054570	Afu5g07010	P174DRAFT_476212
SOG000753.OG0000726	AFUB_054720	Afu5g07160	P174DRAFT_510086
SOG000754.OG0000727	AFUB_055110	Afu5g07560	P174DRAFT_96931
SOG000755.OG0000728	AFUB_056160	Afu5g08620	P174DRAFT_438917
SOG000756.OG0000729	AFUB_056460	Afu5g08930	P174DRAFT_438962
SOG000757.OG0000730	AFUB_056710	Afu5g09170	P174DRAFT_402249
SOG000758.OG0000731	AFUB_056770	Afu5g09230	P174DRAFT_448847
